citystring	mean_dist	std_dist	mean_time	std_time	num_guesses	dists0	dists1	dists2	dists3	dists4	dists5	dists6	dists7	dists8	dists9	dists10	dists11	dists12	dists13	dists14	dists15	dists16	dists17	dists18	dists19	dists20	dists21	dists22	dists23	dists24	dists25	dists26	dists27	dists28	dists29	dists30	dists31	dists32	dists33	dists34	times0	times1	times2	times3	times4	times5	times6	times7	times8	times9	times10	times11	times12	times13	times14	times15	times16	times17	times18	times19	times20	times21	times22	times23	times24	times25	times26	times27	times28	times29	times30	times31	times32	times33	times34	region0	region1	region2	region3	region4	region5	region6	region7	region8	region9	region10	region11	region12	region13	region14	region15	region16	region17	region18	region19	region20	region21	region22	region23	region24	region25	region26	region27	region28	region29	region30	region31	region32	region33	region34	country0	country1	country2	country3	country4	country5	country6	country7	country8	country9	country10	country11	country12	country13	country14	country15	country16	country17	country18	country19	country20	country21	country22	country23	country24	country25	country26	country27	country28	country29	country30	country31	country32	country33	country34
Latacunga, Ecuador	145.25545090732086	65.92645353111669	8.25476190476191	0.3046223638876473	14	81.14715595472711	19.16322238330069	211.89246974835385	31.981177836785506	211.09203091858734	210.30865893258834	197.75791314584538	140.06098902398014	146.17096186675377	209.9699395919123	85.28069038041738	208.4624919439644	154.00912034192936	126.27949063334648																						7.533333333333342	7.566666666666675	8.300000000000006	8.100000000000007	8.466666666666672	8.366666666666672	8.466666666666672	8.533333333333339	8.466666666666672	8.300000000000006	8.400000000000006	8.366666666666672	8.33333333333334	8.366666666666672																						New York	Bogota D.C.	New South Wales	California	Aargau	Aargau	Alberta	Aargau	Aargau	Aargau	Saxony	Aargau	Aargau	Aargau																						United States	Colombia	Australia	United States	Switzerland	Switzerland	Canada	Switzerland	Switzerland	Switzerland	Germany	Switzerland	Switzerland	Switzerland																					
Moca, Dominican Republic	138.11354331489503	146.2849327181116	8.240000000000006	0.36233808644536386	10	59.38009573485239	107.26913005269645	80.563487917652	37.36078122986146	74.91146821390122	63.27185439638812	163.32237541806762	562.290746157621	82.63861032600917	150.12688370190054																										7.366666666666676	8.066666666666674	8.600000000000005	8.433333333333339	8.33333333333334	8.23333333333334	8.533333333333339	7.866666666666674	8.466666666666672	8.500000000000005																										California	Aargau	Aargau	Aargau	Alberta	Aargau	Aargau	Saxony	Aargau	Saxony																										United States	Switzerland	Switzerland	Switzerland	Canada	Switzerland	Switzerland	Germany	Switzerland	Germany																									
San Fernando, Trinidad And Tobago	137.94710455353928	214.52799912150823	7.591304347826095	1.3583243937219556	23	45.64813359272945	235.9274023188848	217.2364416603797	61.391234596532094	866.0417784876754	18.595573690875995	94.77554158477166	73.88267122967	51.3679205084908	68.73187028642236	31.805841507876806	21.930241610878312	56.913007337902094	745.8179687500119	77.11672909479609	41.681860353811764	20.607900386517787	43.72680868967152	62.933432342621245	52.64860153813167	59.59539048231861	45.706169221687894	178.70088545874512													8.23333333333334	7.800000000000008	7.366666666666676	5.533333333333349	7.20000000000001	7.633333333333342	8.166666666666673	8.200000000000006	7.666666666666675	7.966666666666674	7.066666666666677	8.200000000000006	8.066666666666674	1.9333333333333615	8.400000000000006	7.966666666666674	8.166666666666673	8.33333333333334	8.533333333333339	8.300000000000006	7.700000000000008	8.433333333333339	7.733333333333341													New South Wales	California	Aargau	Aargau	New York	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Saarland	Aargau	Aargau	Aargau	Aargau	California	California	California	Aargau	Baden-Württemberg													Australia	United States	Switzerland	Switzerland	United States	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Germany	Switzerland	Switzerland	Switzerland	Switzerland	United States	United States	United States	Switzerland	Germany												
Ambato, Ecuador	125.92438105804926	84.27428128892369	8.260000000000005	0.4625533002320425	10	9.564086949770804	102.04611269829115	55.18005627278573	224.70540108690622	246.50914916781156	34.347613547277156	210.4944360942741	144.4446657952494	191.90105834739336	40.05123062073338																										7.833333333333341	8.733333333333338	8.266666666666673	8.466666666666672	7.066666666666677	8.533333333333339	8.433333333333339	8.600000000000005	8.466666666666672	8.200000000000006																										New York	California	Aargau	Aargau	Mississippi	Alberta	Aargau	Aargau	Aargau	Baden-Württemberg																										United States	United States	Switzerland	Switzerland	United States	Canada	Switzerland	Switzerland	Switzerland	Germany																									
Puerto Plata, Dominican Republic	124.34426319564997	76.98735379917403	7.497916666666675	0.9729300498722596	16	176.43159307890568	160.9134015619718	63.885482709923096	172.45392245195595	133.6732292596439	11.463523521187675	322.0367263058058	108.30098422480167	53.117150317755176	195.006811985896	97.6165216978192	76.11277989245286	132.17434152969983	74.67044868141102	15.487290047928427	196.16400386324156																				8.166666666666673	5.566666666666682	8.533333333333339	7.800000000000008	7.333333333333343	7.6000000000000085	7.966666666666674	5.23333333333335	6.800000000000011	6.500000000000012	8.166666666666673	8.23333333333334	8.700000000000005	7.466666666666676	7.733333333333341	8.166666666666673																				New South Wales	Cordoba	California	California	Aargau	Aargau	Aargau	England	England	Alberta	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau																				Australia	Argentina	United States	United States	Switzerland	Switzerland	Switzerland	United Kingdom	United Kingdom	Canada	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																			
San Pedro de Macorís, Dominican Republic	110.29678211063617	40.46017777015384	7.996666666666674	0.9098778916853469	10	163.39787307891675	159.51770562873187	167.38947417674873	71.85598486830536	91.82701302305527	110.57084114189153	55.103407399413946	62.287254366613496	129.19125439962949	91.82701302305527																										8.500000000000005	8.566666666666672	5.633333333333349	8.23333333333334	8.566666666666672	8.366666666666672	6.933333333333344	8.433333333333339	8.33333333333334	8.400000000000006																										Aargau	Alberta	Saxony	Aargau	Aargau	Aargau	Baden-Württemberg	Aargau	California	California																										Switzerland	Canada	Germany	Switzerland	Switzerland	Switzerland	Germany	Switzerland	United States	United States																									
Riobamba, Ecuador	109.75793885732527	70.30286159525355	8.355555555555561	0.23306863292669952	6	123.56802581563744	17.69082884482565	96.9161129131896	40.40544161926997	150.35480791980666	229.6124160312223																														8.800000000000004	8.166666666666673	8.23333333333334	8.366666666666672	8.100000000000007	8.466666666666672																														California	Västerbotten	Aargau	Alberta	Aargau	Aargau																														United States	Sweden	Switzerland	Canada	Switzerland	Switzerland																													
Azua, Dominican Republic	101.40865500008327	48.20959822631077	7.97380952380953	0.6908906801895548	14	156.33227128876374	115.93347108954104	226.93593811134073	70.76546783199353	41.594602940453036	109.91729432417002	76.97597127471109	109.34267512786406	30.760964410409574	81.09701156830026	122.23033529353324	61.63148598209218	88.15700527120671	128.04667548678657																						8.23333333333334	6.966666666666677	7.9000000000000075	6.533333333333346	6.700000000000012	8.100000000000007	8.266666666666673	8.600000000000005	8.533333333333339	8.733333333333338	8.03333333333334	8.23333333333334	8.600000000000005	8.200000000000006																						California	New York	Bogota D.C.	Ontario	Cordoba	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau																						United States	United States	Colombia	Canada	Argentina	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																					
Carolina, Puerto Rico	94.49925388260387	126.1935182333549	7.76111111111112	1.1789957015178303	18	32.46300569298781	70.22033173946893	110.77786276135917	69.13351559356275	41.00317454120122	31.23389597933445	49.954932683354386	599.16920401512	31.23389597933445	92.3228350590172	107.7776665258274	89.06756187811993	105.36091578671798	112.30088836985786	28.41798951463568	53.913543981942254	58.131773672308164	18.503576112720015																		6.566666666666679	7.833333333333341	4.933333333333351	7.966666666666674	6.733333333333345	7.400000000000009	8.23333333333334	5.200000000000017	7.20000000000001	8.433333333333339	8.300000000000006	8.366666666666672	8.733333333333338	8.96666666666667	8.433333333333339	8.633333333333338	9.000000000000004	8.766666666666671																		Ontario	California	California	California	England	California	North Carolina	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Alberta	Aargau	Aargau	Aargau																		Canada	United States	United States	United States	United Kingdom	United States	United States	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Canada	Switzerland	Switzerland	Switzerland																	
Santiago, Dominican Republic	79.08170959298342	25.200516818415107	8.104761904761911	0.36271838366746617	7	81.89029614684118	49.3261489655047	44.73094392322177	117.08440303569907	109.00393469989392	73.45493268049287	78.08130769923035																													8.100000000000007	8.13333333333334	7.800000000000008	7.400000000000009	8.366666666666672	8.466666666666672	8.466666666666672																													New South Wales	Aargau	Aargau	Aargau	Aargau	California	California																													Australia	Switzerland	Switzerland	Switzerland	Switzerland	United States	United States																												
San Francisco de Macorís, Dominican Republic	77.27326602010368	29.60684096056661	7.2820512820512935	1.5929124744367744	13	73.09625270978697	51.732330018436244	52.56272422693726	46.35267863541921	99.56699848847158	57.9135710393681	119.67955696629608	47.086697531703514	75.41581791916313	90.02119708530392	134.47547243463362	111.01457471695853	45.6345864888695																							3.3666666666666902	4.466666666666686	5.866666666666681	7.9000000000000075	8.000000000000007	8.633333333333338	7.866666666666674	7.666666666666675	8.400000000000006	8.300000000000006	7.866666666666674	8.566666666666672	7.766666666666675																							Michigan	Michigan	Aargau	Aargau	Alberta	Aargau	Aargau	Alberta	Aargau	Aargau	Alberta	Aargau	Aargau																							United States	United States	Switzerland	Switzerland	Canada	Switzerland	Switzerland	Canada	Switzerland	Switzerland	Canada	Switzerland	Switzerland																						
Bonao, Dominican Republic	76.04866949222546	47.14763389543047	7.871929824561411	0.8215135908009827	19	89.96141183408876	129.7417643362573	19.08093889481189	81.91196539158771	57.3543312942624	2.6774257511716444	138.9853379492647	62.379158887842244	55.20898250244962	51.671919427507824	101.28097518832759	206.180874999286	29.04568692354035	56.7757977267877	95.85259175079099	114.91566260067268	25.122504918076302	64.10008716803867	62.67730280751891																	8.300000000000006	8.100000000000007	8.066666666666674	8.13333333333334	8.23333333333334	4.900000000000018	8.23333333333334	8.300000000000006	7.066666666666677	6.833333333333345	8.366666666666672	8.766666666666671	8.100000000000007	7.766666666666675	8.300000000000006	8.13333333333334	8.13333333333334	8.066666666666674	7.766666666666675																	California	California	North Carolina	North Carolina	North Carolina	Cordoba	Aargau	Aargau	Saarland	Saarland	Aargau	Aargau	Florida	Saxony	Aargau	California	Aargau	Aargau	Baden-Württemberg																	United States	United States	United States	United States	United States	Argentina	Switzerland	Switzerland	Germany	Germany	Switzerland	Switzerland	United States	Germany	Switzerland	United States	Switzerland	Switzerland	Germany																
